date,text,label
2020년 2월 14일,해외출장이 많아 2016년경 공항에서 데이터로밍을 사용하지 않으면 요금이 발생하지 않는다 안내를 받고 하루9900원씩 지불하는 데이터로밍서비스에 가입하였습니다. 하지만 이후에도 포켓와이파이를 소지하고 있기때문에 해외에 갈때마다 항상 데이터로밍을 꺼 놓았습니다. 그리고 작년9월부터는 해외에 장기체류중인데 이상하게 요금이 많이 나와 확인해보니 데이터로밍을 꺼 놨음에도 불구하고 제가 해외에 있는동안어도 꾸준히 월3~7일치의 요금이 발생되고 있었습니다. 만일 제가 확인하지 않았다면 귀사는 지속적으로 부당요금을 징수하였을꺼라 생각됩니다 저는 skt폰도 똑같은 방법으로 사용하고 있으며 skt는 전혀 귀사와 같은 징수가 없었습니다 더우기 저는 포켓와이파이를 소지하고 있어 항상 데이타로밍을 꺼놓은 상태로 있습니다. 오늘 유료데이터로밍을 해지하였습니다 11년이 넘는 장기고객임에도 불구하고 부당한 징수는 고객관리의 미흡함을 보여주는 것이라 생각됩니다. 빠른 시정조치와 환불을 요청합니다,0
2020년 1월 18일,위젯에서 잔여통화/데이타 확인 업데이트는 왜 절전모드에서만 되나요? 휴대폰 절전모드와 아무 관련이 없는데요 절전모드 아닐 때에도 위젯 상태 업데이트 가능하도록 수정 부탁합니다 답변 안 주시나요? 위 내용 이해하기 힘들어요?????,0
2020년 3월 15일,저장 권한이 없어 고객센터 앱이 종료 되었습니다. 앱 실행을 위해서는 설정)앱)고객센터 접근권한 에서 권한을 허용해 주세요. 이렇게 뜨길래 권한을 허용을했고 안되길래 유심업데이트를 했는데도 위에상항과 똑같이 뜨고 앱이저절로꺼집니다!! 빌드번호는 SLC로 뜹니다,0
2020년 1월 27일,저번달에 아이패드를 카드로 따로 사서 할부금이 나올 일이 없는 걸로 알고 있었는데. 작성된 명세서를 보니 할부금이 있더군요. 뜯어 봤더니 유심비네요 ㅋ 유심비를 왜 할부금으로 표시하는 건가요??? 이해를 할 슈가 없내용 그리구. 멤버쉽 제휴사 혜택이 뭔 지 보려고 앱 처음 화면에서 제휴사 안내 버튼을 누르면 vip 혜택으로 넘어가요 저는 일반등급이고 그저 제휴사가 어딘 지 보고 싶었는대요..? 일반등급은 알아서 찾아보라는 건가요?ㅎㅎㅎㅎ 등급별 혜택보기 이런 옵션이 없어서 불편하네요,0
2020년 3월 18일,"Usim 어플 관련해서 하기 다른사용자들과 같은 상태이며, 해당건 관련 최신버전으로 다 올리고, usim어플 삭제후 재 설치를 해도 동일합니다. 확인해보니 말씀하시는 빌드번호와는 다릅니다 핸드폰 기종은 자급제폰 note10+ 입니다. 너무 불편합니다.",0
2020년 3월 13일,갑자기 너무 느려지고 들어가지지가 않네요 어떻게 된 거죠??그리고 원래 나갔다가 다시 들어가도 로그인유지 되어 있었는데 로그아웃 되어져있고 로그인하면 가입상품인증? 하라 그러는데 그거는 왜 그러는 건가요?? 그것도 오류발생으로 인한 건 가요??,0
2020년 3월 28일,"인터넷, IPTV이용자 입니다. 요금조회가 안되네요. 이전에는 됐었는데, 업데이트 이후로는 조회 해도 요금 및 상세 이용 내역, 남은 약정일등을 확인할 방법이 없네요.",0
2020년 3월 5일,"6개월 잘사용하다가 유심을 교체하라니 이해가 안되네요 앱문제인데 유심문제라니 대리점에서 구매하였고 별다른 문제점도 없었는데 앱업데이트 되고 난 뒤부터 로그인이 안되는건 앱문제 아닌가요? 사용자 인증권한 71% 에서 진행이 안되며, 2004 에러코드 뜹니다 무슨문제인가요? 유심구입하면 다음달 통신비에서 그비용만큼 제외해주신다고 하였는데 유심을 구입하는 월에 비용청구가 되나요? 확인부탁드립니다",0
2020년 3월 1일,LGU+ 위젯앱에서 1x1에서. 화면도트향상으로 잘보이지 않아요 폰트굵기로해서 볼수있게 해주세요. 위젯을 앱 어플크기로 해서 바탕화면에 설치했는데 정말 폰트크기가 가늘게 나와서 정보를 볼수가 없고 악세사리일뿐인네요. 시정바랍니다.,0
2020년 3월 12일,아래분들과 동일한 현상입니다. 이제껏 아무 문제없이 사용해왔는데 어제부터 유심오류라며 2007오류가 뜹니다. 유플 관련 오플들이 모두 그래요. 아침에 고객센터 전화했더니 오후 늦게야 전화와서 모르겠답니다. 아래 글들을 이제서야 보게 됐는데 한두명의 문제가 아닌듯한데 아직까지 개선이 안되는 이유가 뭔가요? 유플러스 직영점가서 무료로 유심 교체 받으면 된다는건지. 해결 방법을 알려주세요.,0
2020년 3월 24일,네트워크 오류로 사용자 인증을 완료하지 못했습니다 잠시후 다시 시도하거나 LG유플러스 고객센터에 문의해 주세요 오류코드:2004 어떻게 해야되나요? 업데이트하고 계속안되요ㅠ,0
2020년 1월 17일,어플을 무슨 이따위로 만들었는데 인터넷요금 납부하려고 인터넷요금 확인하고 납부하기누르면 핸드폰요금으로 넘어가서 납부안되고 다시 인터넷요금누르면 또 핸드폰요금. 장난하는것도아니고 무한반복이네,0
2020년 3월 14일,고객센터가전화연결이안돼요!!모가문제인가요..?기존ars번호누르라고해서4번눌렷는데그뒤로로안무말도아무연결도안됩니다,0
2020년 2월 24일,위젯크기 변경이 안돼요 예전에는 작았는데 지금은 배경화면에 끌어올땐 예전 크기(작은사이즈)였는데 손을 놓으면 크기가 갑자기 2배이상 커져요,0
2020년 1월 15일,별 한 개도 아깝습니다 . 생년월일 입력하랬는데 잠시 후에 하래서 껐다 켜보기도 하고 생년월일 바꿔도 보는데 왜 안 되는지요 ?,0
2020년 1월 5일,약정 할인 받을 때 알아서 수급자 적용이 안될지는 몰랐는데 다시 가서 서류 제출하면 다시 적용될는지는 의문이 되네요 이젠 수급자도 할인이 안될 것 같아서 안타깝네요ㅠ,0
2020년 1월 17일,청구 및 납부정보가 원활하지않다면서 안뜹니다. 사실상 이게 젤 중요한 정보인데 앱을 어따구로 관리하시는지... 빨리 고쳐주시길 바랍니다,0
2020년 1월 14일,갤럭시 s10 유심문제 업데이트 후 유심이 인식안된다는 오류가 뜨네요 재설치를 해도 고쳐지지 않습니다 댓글 보니 저같은 사람들이 많은거 같은데 빠른시일내에 수정해주세요,0
2020년 3월 24일,"오류코드 2007, EX22 뭡니까? 고객센터에 전화하니 직영점 방문하라고 하고 직영점에선 할 수 있는건 다 했다고하는데. 사람 괴롭히는 것도 아니고;; 국내향 자급제 단말기가 문제라고 하기에는 작년에 잘 썼는데 이게 무슨일인지.",0
2020년 2월 23일,"어제부터 98%에서 멈추고 설치가 안됨. 데이터 다 써서 속도제어 있을 때는 홈페이지도, 어플깔기도 안되나봄.",0
2020년 2월 7일,"이제는 아예 안들어가집니다 제생년월일을 쳤는데도 안들어가지는건 뭔가요? 생년월일이 다르게 되어있는겁니까? 정말 이렇게 뜹니다 ""유플러스 가입상품 정보가 존재하지않습니다""라고 뜹니다 그럼 제가 가입할때 제 주민번호를 잘못 입력을 했다는겁니까? 아우 욕나올라하네요 빨리 고쳐주세요",0
2020년 3월 23일,오류 2007 데이터 두배 쿠폰 사용 못하게 하려는 목적인가요? 어이가없네 ㅡㅡ 유심어쩌구 어플 받으라고 하지마시고 해결을 하세요.. 중소기업도 아니고 뭐 이따구입니까,0
2020년 1월 17일,노트10 인데 위젯이 왜이리 다 커진거죠? 예전에 1x1 도 있고 4x1도 있었는데 버그난 거처럼 이상하게 큰 모양만 있네요 작게 좀 바꿔 주세요 다른 앱들 위젯보다 너무 커요 커봤자 별 쓸모도 없구요,0
2020년 1월 9일,폰 소프트웨어 업데이트 하고 나서 LG고객센터 어플이 안들어가지고 USIM이 이상하다 이런글만 올라오고 이걸 어떻게 해야하는건가요? 폰은 최신폰인데 바꿀수도 없고...,0
2020년 1월 18일,"가입은 신속 하게 해주는데 해지는 이런저런 이야기 하면서 못하게 하고 해지신청 했는데 담당자가 인증하지 않아서 해지도 안되어 있는데, lgu+는 책임없다고 담당자 바꿔달라고 하니 휴가갔다고 하네요.그래서 고객센터에 통화한 녹취록 보내달라고 하니 법적으로 줄 수 없다고 막무가네식 업무 완전 비추",0
2020년 2월 3일,위젯 크기 좀 줄여주세요 1×1 크기가 예전엔 있었는데 왜 없어진거에요? 위젯 안의 글씨크기는 1×1이랑 똑같이 작은데 위젯크기만 커져서 쓸데없이 자리만 차지합니다,0
2020년 1월 30일,쓰레기앱이네요 요금 상세보기 일주일째 이용자가 많아 지연되고 있다며 열리지 않네요 앱을 삭제하고 다시 깔아도 같은현상 뭐 이런 쓰레기 앱이 다 있냐,0
2020년 3월 12일,기존 장기유저 요금 25%할인 받고 있었고 S20 혜택으로 25% 할인 받는다고 했는데 왜 청구서에는 50%가 아니라 25%죠?? 빨리 알아봐주세요,0
2020년 2월 5일,Pass에 접속하니 업데이트해야된다해서 업데이트 시작했더니 하루종일 대기상태로 아무것도 못하고 있는데 빠른 조치 바랍니다,0
2020년 3월 23일,"데이터 사용 안해도 스스로 데이터 소진하는 u+, 상담사 말로는 아무리 와이파이가 켜있어도 미세한 신호라면 데이터 잡아 먹는다네요.",0
2020년 2월 19일,"1x1 위젯 왜 없어졌나요? 2x2위젯은 크기만 컸지, 글씨크기는 그대로이고...대체 왜...;;",0
2020년 1월 29일,첫 화면에 청구 및 납부정보 새로고침 계속 뜨고요 메뉴에서도 납부관련 내용도 접속이 원활하지 않다고 전부 다 안나오네요 오늘만 그런게 아니라 며칠째 이지경 ㅡㅡ,0
2020년 1월 30일,모바일 u+고객센터 앱열고 납부확인 하면 고객 정보가 원할 하지않다 며 확인 이 안됨 납부 정보만 안됨 젤 중요한게 이번달 요금. 또는 납부 확인 등인데 이게 안되니 죽을맛 어떻게 하나요?,0
2020년 3월 6일,아들이 페북 메시지를 통해 사기를 당했습니다. 이 어플을통해 한번에 로그인 없이 인증번호 만으로 핸드폰을들고 할머니의 생일 정보 만으로 115만원이 결제 되었고 한도 상향도 범인이 시키는데로 진행 했다고 합니다. 그렇다면 저도 u+가입된 지인의 핸드폰으로 결제가 가능 하다는 거 아닌지 ? 궁금 하네요,0
2020년 3월 9일,니네 색히들이 대기업이 맞냐 앱은 안되는거 투성이에 이런저런 버그투성이고 지들 통신사면서 인증번호는 함흥차사고 뭐 이따위 색히들이 대기업이냐,0
2020년 2월 11일,처음 앱실행하면 화면이 어둡게 보여집니다. 다른데 터치해야만 어두운 화면이 밝게 보이네요 버그인듯하네요 수정바랍니다,0
2020년 1월 11일,아니 뭔 잘 로그인 되어 있다가 갑자기 로그인 창 뜨고는 잘 입력하면 서비스가 원할하지않다면서 꺼지네 이거 빨리 고치길 바랍니다,0
2020년 2월 4일,납부방법 변경하는게 쉣이네요 ㅋㅋ 폰은 유플아니면 인증안되고 아님 아이핀 인증하라고 하고 인터넷에서 해보려니 공인인증서 아직 액티브엑스 깔아야돼서 엣지에서 인증되지도 않고 진짜 열받아서 후기 남기네요ㅋㅋ,0
2020년 1월 2일,엄청 느려요.요금조회라도 할까하면 계속 시계가 돌기만해요.통신사 옮기고 싶어져요.,0
2020년 1월 11일,서비스이용이 원활하지가않데요. 30분째ㅡㅡ 소액결제 차단한거 좀 풀랬더니,0
2020년 3월 13일,폰분실/보상 부가서비스를 해지하려고 했더니 맘대로 해지 못하게 막아놨네요. 어이가 없어서. 이렇게 돈버는 회사인가요? 여기진짜 안되겠네.,0
2020년 2월 24일,114통화시 노인을 배려한 교환통화방법이 전혀없음 (SK가 잘하고 있음) 전화통화시 서로 얼굴을 보지 못함으로 의사소통이 곤란할수 있고 114작원이 고객뜻을 잘못 알아들을수도 있어 방향이 다른 말을 해서 중간에 고객이 그런뜻이 아니라고 말을 끊으려 해도 듣지 않고 끝까지 직원혼자 할말 다해버린다 또 고객이 설명중 직원이 듣고 있는지 없는지 알수앖어 듣고 있느냐고 문의할 정도로 답이 없어 듣고 있느냐 물으니 듣고있습니다 라고 사무적 고압적 태도 등 첫 통화부터 아미지가 좋지않네요,0
2020년 3월 13일,답답해서 못 쓰겠어요ㅠㅠ 자꾸 로딩중이고 로그아웃되고 왜이러는건가요 접속자 수 많다고 무슨 126679초 이렇게 뜨고 ㅡㅡ,0
2020년 3월 13일,아니 단말기값이 왜 안잡혀 전화도 안받고 참 이럴거면 앱은 왜처만들었나 싶다 u+ 자체가 별점 1개 만도 못한거같다,0
2020년 2월 4일,너무 어려워요 비밀번호 및 인증하는데 세월 보냄 인내심 기르는데 효과 좋음 막상 로그인 해보니 1도 사용가치 잆음,0
2020년 1월 11일,안드로이드 패치후 USIM 이 잘못됐다면서 재부팅해도 계속 로그인 안됨 빨리 해결좀 소액결제 설정 못하는중임요 개빡,0
2020년 3월 6일,쓰레기도 이런쓰레기가없네요. 위젯 새로고침하면 동그라미 한없이 돌고 다시 위젯 지웠다 해야하고 역시 에르지,0
2020년 3월 4일,최고 안좋은 통신사 입니다 바다나 ㆍ산에가면 전화불통 위급시 안전에도 문제되어 고생했던적 많아요,0
2020년 1월 9일,로그인이 정말 안돼요 계속 이용할 수 없다는데 데이터 통화료 남은 잔여량 어떻게 봐여,0
2020년 3월 21일,저또한 아래 분과 같은 증상으로 고생중입니다 U+에서 얘기한 빌드번호 xxxxxxxSL7이라고 했는데 전 업데이트 20.3.19에 업데이트함 제 빌드번호는 xxxxxxxxxxSLC로 끝남 그리고 구글U+USIM 02.08.00설치해도 유심또한 기능열수없음 빠른 해결책 부탁드려요,0
2020년 2월 4일,위젯 1×1 왜 없어짐.. 돌려줘요ㅜㅜ 지금 쓸데없이 크기만해요 흉하게시리,0
2020년 2월 1일,유플러스고객이라서 앱 깔았는데 사용중인 상품이 없다고 나오는 이용할 수 없는 앱!,0
2020년 1월 16일,외국에서 신 갤럭시 또는 외국산폰은 어플 오류로 로그인 및 유심오류뜸...,0
2020년 2월 21일,무슨 로딩 겁나 길고 뒤로가는데 똑같은 화면 반복장난아니고 쿠폰 사용하고 바꾸려는데 적용 안되고 어후..,0
2020년 3월 19일,텔레그램이 안됩니다. LG만 현재 안되는것 같은데 조치 부탁드립니다,0
2020년 3월 30일,안드로이드10 어제까지 잘되다가 one UI2.0으로 업데이트하고 나서 유심에러 뜨네요 코드 2007 EX203 자급제라 직영점에선 취급도 안해주는데,0
2020년 3월 17일,위젯 자꾸없어져요 화면 잠금해놔도 없어져요 진짜 불편해죽겠네..,0
2020년 3월 16일,갤럭시온 사용자인데 며칠전부터 접속이 안되요 고객센터 어플 실행이 안되 네요,0
2020년 1월 4일,다 좋은데 완납했는데도 미납이라고 액수가 뜨니 그 부분 개선해주시길.,0
2020년 3월 2일,지금은 잘되요~~~ //로밍비용과내역메일보내는게계속에러나서안되요 왜이리바꾼건지,0
2020년 3월 26일,업데이트 시켜서 했더니 지꼴리는데로 초기화기켜뿌노 개발자 바꿔야하는거아님? 하소연할곳도없고 개짜증나네 다신 lg폰안산다,0
2020년 3월 17일,U플러스 폰 아니면 쓸모 없는 어플인 것 같음!!! 인터넷 티비 등 납부변경하려고 들어갔더니 u플러스 핸드폰아니니 변경이 안됨,0
2020년 2월 6일,이용불가 갤s10 이용자인데 유심칩오류나요 아무리 유심 뺐다 다시넣고 반복해도 안되네요,0
2020년 3월 21일,제대로 쓰지도 못하는 5G를 만들어놓고 쓰라고 해놓으니 참 기가 차고 어이가 없다. 이딴식으로 할거면 사업 접어라,0
2020년 1월 30일,사용이 개선되어 좋아요 인터넷 전화 신청하면 얼마나 가격이 되는지 알고 싶은데 그런거 검색할 수 있음 좋겠어요,0
2020년 2월 23일,데이터 속도가 저만그런가요..5g인데 2g폰보다 느린건 무슨..,0
2020년 3월 13일,잘되다가 갑자기 오늘은 들어가는사람많다고 안들어가짐. 이어플이뭐라고 사람둘이 갑자기 많이 들어감?,0
2020년 3월 6일,나이 많이든사람이라 새로운 많은 좋은 기능을 응용하기가 힘든 상황입니다.,0
2020년 3월 7일,무선랜 암호를 이용사용 사는데 비밀번호를 입력하면 틀려서요,0
2020년 3월 11일,oen ui 업그레이드 된 후에 sim 카드 인식이 안되서 열리지 않네요 ㅠㅠ,0
2020년 2월 5일,서비스이용이 원활하지않다뜸 몇주째:;,0
2020년 1월 31일,서울 강남구 한복판에서도 5g안터지는 엘지 유플러스! 다음부터는 믿고 거릅니다~,0
2020년 3월 22일,아니 로그인하는데 생년월일을 정확히쳤는데 로그인이 않돼요,0
2020년 3월 17일,저 고객센터 앱열때 u+로고랑 u+ 고객센터글자가합쳐져있어요이것좀고쳐주세요,0
2020년 2월 7일,업데이트하더니 갑자기 로그인이 안됨,0
2020년 3월 13일,뭔 이딴 어플이있어 로딩진짜 느리네 쓰레기같은 어플,0
2020년 2월 8일,인터넷 1월30일이전 설치 부탁했습니다 오늘2월8일까지 설치를 안해주네요 이래서 lg유프러스 애용하겠어요,0
2020년 2월 1일,요금조회할려고 접속하면 열나게 접속 안됨.,0
2020년 1월 11일,접속 개안됨 3시간동안 사용자많다고 안됨 엘지가 왜 타 통신사보다 뒤쳐지는지 알수있는 부분,0
2020년 3월 29일,어플이니깐요 좋은게잇쓰면 나쁜것두잇써야조 ㅎ 근대나쁜것보다 좋은게더더 많아야되는게아닌가요 노력들을 하셔야조 이기적인사람들이 씨비터는분들이 되지는말아야조 재발쫌 업데이트좀 적당히좀합시다 ㅎㅎ 삭재가안되서 업데이트전으로해노면 맨날 업데이트를 업데이트를막아주세요 쫌 재폰은 용량이 많으면 안된다고 ㅡㅡ 뭔앱인지도모르갯고 리뷰는 개판 여기운영님들은 이기적 이고 씨비두터는대 왜 업데이트를 하냐고요 뭔앱인지두모르갯고 리뷰도개판이니깐요 업데이트 ㄴㄴㄴ 안되면다른방법을 빨리ㄱㄱ 업데이트를 막던가 아니면 다른방법을쓰던가해라 쫌‥쫌 전똑갓튼말 또안해요 이기적인사람들이될꺼면 노력안하는 사람이 될꺼면 일접어욧 화나요‥ ㅡㅡㅡ,0
2020년 2월 14일,아니 왜 나의입금계좌 들어가면 서비스가 원활하지 않다고 계속 뜨네요 왜 그러는거에요?,0
2020년 1월 9일,타사 114어플과 비교해서 너무 심!하!게! 느립니다. 개선좀 해주세요,0
2020년 3월 11일,언제부턴가 오류코드 2007 뜨면서 안됩니다 노트9이고요 유심도 다운받고 업뎃하고 할거 다해도 안돼요,0
2020년 1월 14일,갑자기작동이안됩니다,0
2020년 2월 19일,로그인인증 언제해줄꺼냐 유심인증못한다고 계석뜨자너 몇달째냐 진짜 언제 해줄꺼냐 s105g다 업데이트후 2달동안 못쓰고있다 넘 심각한거 아니냐 진짜 물어보자 왜 아직까지 안돼는지,0
2020년 1월 13일,"usim 인식 오류납니다 오류코드 2007, ex22 조치바랍니다",0
2020년 1월 15일,엘지유플 개발자가 월급충이라는 것을 오너가 알면 어케할까?? 이번 안드로이드 10 업글되고나서 에러나는 걸 한달내내 대처하지 못하고 방치하고 있다는 사실을 알게 되도 니네들 축내는 월급이 아깝지 않을까??,0
2020년 1월 16일,갤럭시s6 접속오류,0
2020년 1월 1일,앱이 안켜지네요. 통화요금 확인해야되는데,0
2020년 1월 20일,ㅡㅡ 1월에 업뎃후 요금조회도 안되고 납입도 안되녜,0
2020년 1월 20일,안되요 계속돌아가기만되요,0
2020년 2월 17일,별 0개는 없나...라우터 쓰지마세요 혜택인척하는 매달 돈 빨아먹는 기계입니다,0
2020년 3월 13일,뭔 짓들을 하시는데 어플이 접속이 안됩니까? 뭔ARS연결해 달라 했는지~,0
2020년 3월 14일,삼성 제품 사용자인데 지금 무슨이유인지 어플이 오픈이 안됌,0
2020년 3월 12일,쓰레기 같은 어플 1순위 내가 이 쓰레기같은 어플때문에 통신사 갈아탄다 납부방법 바꿀려고 하는데 무슨 저장된 인증서가 없어 공인인증서 저장 되어있구만 개 사람 열통 터쳐서 죽게 만드는 어플 게다가 실시간 요금조회하면 새벽에 하든 언제하든 이용량이 많아 확인이 안된다고 수시로 뜨고 장난 치나 새벽 4시에 확인 하는데 무슨 이용량이 많아 많기는 그냥 어플수준이 ㅆㅎㅌㅊ라 서비스 같은거 지나가던 개나 줘버렸습니다 라고 떴으면 오히려 이해 하겠다. 백날 천날 이용량이 많다고 구라질하고 내가 이 놈의 어플 때문에 통신사 바꾼다,0
2020년 1월 20일,왜 자꾸 서비스 접속이 많다고 안되나요,0
2020년 1월 21일,너무나 고객에게 세로나온 정보를 재공하지않는것같다,0
