date,text,label
2019년 1월 22일,유플러스 알뜰 유심으로 개통했는데 고객센터 로그인 하니까 가입상품 정보가 존재하지 않는답니다. 어떻게 해야 할까요,0
2019년 2월 24일,왜 로그인하면 왜 와파 빵빵한데 왜 네트워크가 우너할하지않다고 하죠? +가끔 무한 로딩이나 이전키로 나가지지 않는 엄청 치명적인 버그가 있음,0
2019년 1월 26일,아니 데이터사용량 도대체왜 업데이트가안됨?몇시간이지나도 그대로네 데이터가 초과되는것도모르고 그냥계속써서 요금폭탄맞으라는거여?이딴게고객만족도1위라고???하루에 150만명이 이용하고 고객만족도1위라고???이따위로하는데???들고차뿔라,0
2019년 3월 17일,간편로그인이 안됩니다. 생년월일을 치라는데 숫자를 눌러도 안되네요. 확인좀 해주세요.,0
2019년 2월 25일,로그인이 안되요 ㅡㅡ 전남 순천 비봉길에 연결된다고뜨고 (전 전남 순천과 아무런 연관이 없어요.) 연결종료도안되요,0
2019년 3월 2일,데이터 주기 시 예전에는 인증번호를 문자에서 바로 받아왔는데 업뎃 이후 문자메세지에서 번호를 읽어오지 못해 손으로 일일이 쳐야 함 확인 부탁드립니다,0
2019년 3월 31일,유플러스 켤때 자꾸 네트워크가 연결돼지안았다고 네트워크 모두 정상이고 데이터로해도 안 켜지네요 이것도 갤럭시 일부오류? ㅠ_ㅠ,0
2019년 3월 28일,"로그인시 항상 서비스 이용이 원활하지 않습니다, 다음에 시도해 주세요만 뜨네요, 업데이트는 물론 했구요",0
2019년 3월 24일,앱 실행하면 로딩화면에서 계속 멈춥니다 강제종료하고 다시 실행해도 똑같고 지웠다 깔아도 그러네요 해결방법 없을까요,0
2019년 2월 16일,답답해서 뒤질거 같다 어떻게 이렇게 느릴수가 있는걸까.......... 별 0개는 없나요? 솔직히 고객입장에서 좋은게 하나도 없어요,0
2019년 3월 17일,1. 이전달 데이터 10~50mb단위로 이월 가능하게 하세요. 기능 추가하면 별점 수정함,0
2019년 2월 14일,와... 나만의 콕 교통편(티머니 충전 4000원) 월 2회에서 월 1회로 줄이더니 이제는 충전금액도 줄이네요? 3000원으로? 와 진짜 고객을 허구로 보나ㅡㅡ 잘해줘도 계속 유지할지 고민하는 판국네 최대한 줄이는건 무슨 심보인지 모르겠네요ㅡㅡ 3000원이면 하루 사용비밖에 안 되겠다 이래놓고 혜택은 무슨 얼어죽을... 전처럼 월 2회 4천원씩 충전하는걸로 다시 바꿔요,0
2019년 2월 4일,맨날 업데이트만하고있네 ㅋ 고객센터어플 들어가면 얼마나들어간다고 가끔들어가는데 그사이에 업데이트해서 데이터로 다운받게만드노;,0
2019년 3월 1일,서비스 이용이 원활치 않다고 로그인 안됩니다 재설치 해도 안되고 권한설정 해도 안되고 으응?....이앱을 누가 만들었으면 하. ...,0
2019년 1월 6일,멤버십카드 교통은 유플러스에서 만들어놓고 매년 혜택을 줄이네요 다른 멤버십이랑 너무 다르게 책정하면 형평성에도 안맞지만 그럴껄 만들긴 왜 만들어서 불쾌하게 하는건지 ..,0
2019년 1월 5일,간편로그인하는데 숫자가 안눌리면 어떻게 들어가라고 안눌리게해놨어요? 참나 어플 한번 참 잘 만들었네,0
2019년 2월 24일,아이콘 디자인이 참.... 지금이 2012년도 아니고 전 아이콘 괜찮았는데 점점 퇴보하네요,0
2019년 1월 29일,몇일전부터 위젯에 이용자가 많아서 서비스 제공이 안된다는 내용만 나오네요. 매우 불편합니다.,0
2019년 3월 18일,원활하지 않다고 접속안됨 ㅡㅡ 하라는거 다 해도 안됨요 빨리 수정해주세요. 예전에는 잘만 들어가졌어요,0
2019년 1월 26일,사용하기가 어렵고 고객센터에 들어가 질문하려고 하는데 진입에 자꾸 실패함.,0
2019년 1월 15일,후 정말 통신사 어플이 맞나 싶을 정도로 어플구동이나 로딩이 답답하네요..,0
2019년 3월 11일,업데이트 안해도 사용할 수 있게 하면 안돼요? 별로 업데이트 하고 싶지 않은데 너무 불편해요. 어쩌다 한번씩 들어오는데 들어올때마다 업데이트 하라니...,0
2019년 3월 21일,로고진짜맘에 안듭니다 기존핑크색바탕에 하얀색글자로 U+가 더정감가고 간지났는데,0
2019년 3월 3일,간편로그인으로 할려 하는데 와이파이는 잘터지는데 접속이 원할하지 않다고 안들어가지네요,0
2019년 1월 10일,뭔 변견이 이렇게 많은가요. 유플은 프로그램에 자신감이 없나요. 툭하면 사용하던 프로그램 없애고 지하철에서도 와이파이 가 안돼고 참... 질이 떨어지는게 너무 많네요.,0
2019년 3월 30일,계속 앱 제거하고 다시 설치해도 앱중지되요..용량이랑 바이러스랑 다 검사해도 이상이없는데 왜이러죠,0
2019년 3월 18일,어플 똑바로 만드세요! 에그 요금 카드 바꿨더니 왜 휴대폰 요금 카드가 바뀌는데요? 어플 만드는 놈들 제 정신입니까? 당신들이 원상복귀 시켜줄 수나 있습니까?,0
2019년 1월 27일,평점에대해서 소비자들을 호구로보는군요...얼마못갈거디..웹이 본사에서도 보나요.다운로드도 안되네.최악의웹이군요,0
2019년 2월 12일,유프러스 아이디 찾을라고 인증 하면 왜 다음으로 안 넘어가나요 통신사 최고만족도 1위 웃기고있내 인증만30분째 아 욕나와,0
2019년 2월 11일,정말 뛰어나진 않아도 잘 쓰고 있는 앱이었는데 이번 업데이트로 사람 그냥 쓰레기가 된 느낌 대체 어떻게 하면 이런걸 만들고 또 강제로 업데이트를 시킨거죠? UI 불편해진건 말할것도 없고 비디오포털 안심데이터는 제대로 작동도 안되는건 아시나요? 발생하는 오류가 너무 많아서 여기 다 적기도 힘드네요 안하느니만 못한 작업이었습니다,0
2019년 1월 15일,별루다 느리고 청구서계속모바일로선택하라고하고 이전명세서도 바로조회도 안됩니다,0
2019년 3월 13일,서비스가 원활하지 않다며..로그인이 계속 안되네요 ㅠ,0
2019년 1월 7일,계속 다운로드 대기중이라네요 고객센터에 들어갈수가 없어요,0
2019년 3월 6일,아오 s10인데 안깔려 업데이트 하루종일 대기중이네 이래서 유플 거르는게 답인듯.ㅡㅡ,0
2019년 1월 2일,다운로드도 안되면서 1분도 안되어 데이터 소진되는경우도 뭔지 이해안가네요,0
2019년 3월 14일,데이터 느리면 고객센터 앱 안들어가지는거 참 불편합니다. 30kb,0
2019년 1월 12일,U+ 각종 앱들 업데이트좀 그만해 쓸때도 몇번없는데 할때마다 업데이트여,0
2019년 2월 3일,업뎃후 어플 열리지가 않음 빨리 해결바랍니다.,0
2019년 1월 8일,몇시간을해도업데이트가안되요.뭐가문제인지삭제하고다시업데이트해도안됨.조치해주세요.,0
2019년 1월 10일,머가 이따구임? 정보조회가 안된다고하고 머 다른거 선택도 못하고 요즘 시대에 앱관리가 무슨 이따구임?,0
2019년 1월 31일,업그래이드 되고나서 화면이 왜 안나오죠? 어떡합니까?,0
2019년 3월 7일,간편로그인이 안되네요 서비스이용이 원할하지 않다고 뜨네요,0
2019년 3월 2일,도대체 왜 간편로그인 할때마다 튕기는거에요?? 진짜 짜증나네,0
2019년 1월 1일,업데이트 안됩니다. 통신사 이동하게 만드네요.,0
2019년 2월 26일,연결이 안됨 인내심으로버티다 그냥 꺼버림 별하나도 아까움,0
2019년 1월 29일,정말 이렇게 엉망으로 만들기도 힘들겠어요 여기 근무자는 무능력한가봐요 다신 이 통신사 사용한할랍니다,0
2019년 2월 12일,제대로 작동한적이 없습니다. 피씨로봐야하는 불편함이....,0
2019년 3월 21일,간편로그인 키보드 입력이 안되는데 왜 그런가요???,0
2019년 1월 28일,아니 왜 접속이 안되냐구요!!!도대체 뭐가 문제이길래 몇일씩이러냐구요,0
2019년 2월 16일,6각형 U+ 로고 아이콘 다시 넣어주세요.,0
2019년 2월 7일,계약시데이터 무제한이라고해서 산는데 이러게 느린속도는 70년데에도 없어다오 다음에 살때는 엘지는 절데 안산다오,0
2019년 2월 4일,업데이트 하래서 업데이트 했더니 초기화면에서 계속 로딩후 errormsg만 뜨고 휴 답답,0
2019년 2월 4일,진짜 못해먹갰네 느리고.왜 만든거니 뭐 재대로 하는게 없어,0
2019년 2월 20일,간편로그인 하려는데 숫자패드가 안눌림,0
2019년 3월 19일,완전쓰레기네 도움이 안된다 마음대로 설치하면 형사 고발조취한다 누가이기나 해보자,0
2019년 1월 15일,그지같애요 ㅠㅠ 계속 로그인이 안되네 ㅠㅠ,0
2019년 2월 12일,진짜 속도 최악에 웬 오류가 이렇게 많나요 뭘 할 수가 없음,0
2019년 1월 22일,나만 그런가 로그인 부터가 쉽지않아,0
2019년 1월 14일,아니 자꾸 서비스 이용이 원활하지 않다는데 미치겠네 왜 어플을 이딴식으로 밖에 못만드세요?,0
2019년 1월 29일,"쓰레기앱, 로그인이 안된다 통신사앱이 뭐 이따위인가",0
2019년 2월 15일,"새로운 아이콘 개구림 구데기 그자체,,",0
2019년 2월 21일,유플러스 이용..근데 넘 안됨,0
2019년 2월 22일,앱 실행안되서 제거 후 다시 설치했는데 또 안되네요... ㅠㅠ,0
2019년 3월 31일,온디스크 정액제 결제 하려는데 소액결제 풀려있음에도 불과하고 결제가 안됩니다,0
2019년 1월 8일,이 앱 점수를 줘야 하나? 10일 넘게 다운이 안되는데. 전화해서 따질까?? 뭐하자는 건지....,0
2019년 3월 23일,생년월일 로 로그인아무리해도안되요,0
2019년 1월 26일,사용하지 않을때 어플 지우는 기능이 있으면 좋겠어요,0
2019년 1월 15일,유플러스어플은 쓸때마다 업데이트에 개귀찮고 다쓰레기,0
2019년 1월 8일,서비스접속이원활하지않다고 계속안되네요,0
2019년 3월 29일,설정 다 하고 삭제했다가 깔았는데도 안열려요.,0
