date,text,label
2015년 6월 21일,"할 필요가 없음. 너무하다 싶을 정도로 복잡한 디자인, 점점 많이 노출되는 광고...",0
2015년 6월 16일,다른통신사들은 의젯도 해 주는데 생각이 없네 아 진짜 u+는 망해라 엘지 전체가 망해라! 아 유플은 리뷰도 볼 생각이 없구나!,0
2015년 6월 27일,업데이트하고로그인해보니 나도모르게 유료부가서비스 요금이나가고있었네요 근데왜여기서해제안됩니까? 지금주말인데 고객센터전화안될꺼고 그럼담주까지기다려야하는겁니까? 그럼이어플왜만든겁니까진짜\./,0
2015년 6월 7일,1:1 문의가 어디있죠??... 통신사결재가 자꾸안돼요... lg u+결제가 거부되었다고 뜨는데 어떻게하냐고요오오ㅡㅡ,0
2015년 6월 27일,업데이트 하는데 뭐가 달라지는지 모르겠어요,0
2015년 6월 23일,같은상황이계속되풀이되어당황스럽다.,0
2015년 6월 17일,안들어가지는데요 튕겨요 아예 어플 자체가 들어가지지않네요,0
2015년 6월 16일,이런식이면 통신사 옴깁니다,0
2015년 6월 30일,업데이트된 후 갤럭시탭과 호환 불가하대요ㅡㅡ 시정좀,0
2015년 6월 19일,요금확인할려고 어쩔수없이 사용! 그만 업데이트해달라고요~,0
2015년 6월 9일,에효..,0
2015년 6월 10일,머가먼지모르겠네요..기냥이대루두괜챤은데,0
2015년 6월 16일,좋아지는것도없구만 ..업데이트안해도 사용 할수잇게해주세요,0
2015년 6월 11일,갤럭시 탭은 어쩌라는거냐고 이딴익으로할꺼야?,0
2015년 6월 23일,왜인지는 다들아시죠?,0
2015년 6월 12일,어플에서 왜 신청 안돼요,0
2015년 6월 19일,다만 위젯정도는 만들어졌으면좋겟어요 ^^,0
2015년 6월 15일,별 하나 주는것도 아까워요ㅜ.ㅜ,0
2015년 6월 19일,매번 업그레이드 정말불편합,0
2015년 6월 3일,잔여량 화면에서 바로 볼수있게 위젯만들어주세요,0
2015년 6월 18일,글자좀키워서보게해주삼,0
2015년 6월 20일,뭔 생각인지..,0
2015년 6월 14일,갤럭시 탭4 8.0은 설치가 안되요...,0
2015년 6월 14일,시간이안맞아요 어떤거만지,0
2015년 6월 19일,얘기하면좀 들어라,0
2015년 6월 14일,데이터 이월 됬으면 좋겠네요,0
2015년 6월 19일,업데이트하면 뭘해요 아무것도 달라진게 업고 폰만 더 느려지는데,0
2015년 6월 4일,안만드는건가요? 못만드는건가요?,0
2015년 6월 15일,lg u+고객센터앱 에러가자꾸떠요,0
2015년 6월 13일,업데이트맨날하고 달라지는것도없고 별로임 다음부턴 안씀,0
2015년 6월 3일,아직도 위젯없네,0
2015년 6월 25일,통신사가 서버 관리도 못함.,0
2015년 6월 3일,위젯점 ㅠ,0
2015년 6월 5일,갑자기 로그인이 안됨,0
2015년 6월 3일,좀 만들어요..,0
2015년 6월 3일,제발위젯좀부탁..,0
2015년 6월 17일,다시는 유플러스 쓰나봐라,0
2015년 6월 3일,제발 위젯쫌,0
2015년 6월 10일,위젯내놓거라,0
2015년 6월 15일,메뉴가 안눌러지다니..;;;고쳐주세요 ,0
2015년 6월 12일,별로 못 느끼겠는데...,0
2015년 6월 13일,업데이트 하긴하냐??,0
2015년 6월 27일,들어갈때마다 서비스가 원할하지 않다는데 노답이다;;;;;;;,0
2015년 6월 2일,사용자가 만든 사용량 조회 어플 인증을ㅌ 막아서 쓰지도못하게 만들어놓고는.......웹페이지에서 변수 몇개만 가져오면 되는 위젯하나 추가를 안시켜주네;,0
2015년 6월 1일,거이 모든 서비스 면에서 좋습니다. 하지만 위젯이 없는게 아쉽네요.,0
2015년 6월 3일,sk가 훨나음.,0
2015년 5월 28일,로그인하려고 암만기를써도 업뎃되고나서 키패드가 안열려 로그인도 못해요 아 진짜,0
2015년 5월 9일,"언제든지 내 사용량, 요금제 확인 등등... 다만 왜! 도대체 부가서비스는 웹이든 앱이든 해지기능이 없는것인지. 불합리하다!",0
2015년 5월 19일,사용량 위젯 없는 통신사앱은 유쁠이 유일하지않나?,0
2015년 5월 11일,"삭제도 안되고 사용안함도 안되고, 데이터 네트워크 상태에서 동의도없이 몇십메가짜리 U+ 관련앱 마음대로 설치, 업데이트하네요.. 안그래도 데이터 아끼려고 출퇴근할때만 데이터 켜놓는데 황당 ㅡㅡ 왜 동의도없이 데이터 쳐빨아쓰면서 사용하지도 않을 앱 맘대로 설치하나요?",0
2015년 5월 10일,업데이트 후 로그인 문자창이 안 열림. 엘지 유플러스에서 업데이트하면 정상 작동되나 이후 자동 업데이트 되고나면 오류생김. 개선 요망,0
2015년 5월 24일,쓰레기에서는 탈출했지만 갈길이 멀다,0
2015년 5월 18일,키패드가 안열리자나 ㅡㅡ 로그인할려는데,0
2015년 5월 14일,자꾸 서비스가원할하지않데 짜증나 지멋대로 업데이트되갓곤,0
2015년 5월 31일,위젯 좀 만드세요 제발 지금 몇 년째 고객 요구 무시하시는 거예요 3사 중에서 요금제도 제일 구리지 데이터 주고받기 선물 데이터 이월 이런 혜택도 없지 다들 일은 하시는 거죠?,0
2015년 5월 14일,SKT는 위젯도 있고 상당히 좋던데...만들슨 있는 실력이 안되나요,0
2015년 5월 17일,엡 좀 보려하는데 로그인하는데 자판이 안뜸 엡 삭제했다 다시 깔아도 마찬가지 욜라 뽕때이 짜증 이빠이,0
2015년 5월 27일,분명히 lte video70이 데이터가 6GB인데 2774.7이래요 이걸 계산해보니 3GB정도 밖에 안되는 거래요 좀 수상해요,0
2015년 5월 22일,역시 유플이라는 말이 나오네요 금방만들거처럼 말하더니 내줄생각을안하네,0
2015년 5월 10일,기본앱 삭제는 바라지도 않으니까 멀티테스킹 창에서 지워버리라고.,0
2015년 5월 16일,다른 두사가 다 있는 위젯 하나 만들기 그렇게 힘든가 싶네요 변명 그만 하고 기능 추가나 하시죠,0
2015년 5월 10일,토탈 똥덩어리,0
2015년 6월 1일,예전부터 위젯나온다 나온다 하더니 여태컷 않나온거보면 내줄 생각이 없는듯,0
2015년 6월 1일,어쩌라고? 요금제 좀 바꾸려고 했더니만 들어가 지질않네ㅡㅡ 업데이트 똑바로 안하냐?,0
2015년 5월 9일,위젯좀 만들어 주시죠 몇몇이 그러는게 아니고 거의다 그러는데 고객들 말을 죄다 무시하는것도 아니고 뭡니까 이게,0
2015년 5월 8일,지난 몇년이 되어도 위젯 하나만큼 만들기 어렵나봐요.. 위젯 나오면 별5개 될듯합니다.,0
2015년 5월 24일,접속이 원활하지않는다는데 언제까지 그럴거에요 진짜 1년이다되가는데,0
2015년 5월 22일,키패드창이 안떠서 입력불가로 로그인을 못함. 어떻게 이런 오류를 낼수가 있는지..,0
2015년 5월 15일,뭐? 서비스가 원활하지 않다고? ㄴㄷ,0
2015년 5월 26일,이건머 들어가서 요금조회를 하라는건지,0
2015년 5월 16일,비밀번호 쳐야되는데 창이 안뜬다 그러면서 로그인하란다 잘되었는데..,0
2015년 6월 1일,빨리바꿔야지이쓰레기같은회사진짜,0
2015년 5월 11일,몇년째 말하는지 모르겠네;; 기능검토중이라고 하더니 몇년동안 안만듬...ㅋㅋㅋ에라이,0
2015년 6월 1일,아우 진짜 로그인이안되요 서비스가원활하지않다고나오고,0
2015년 5월 17일,좀빨랑빨랑고치던가.....짜증나게...위젯도고객들이요구하는데......완전쌩무시하고......고객이왕은개뿔...대우를이따구로하는데고객들이u+계속하고싶을까????별한개도아깝다,0
2015년 5월 20일,업데이트이후 로그인하려는데 문자창이 안되요ㅠ 빠른수정 바랍니다,0
2015년 5월 27일,리뷰 보면 제일 필요한게 무엇인지 알텐데.... 위젯 좀 만들어주세요.,0
2015년 5월 17일,위젯좀 만들어주시죠 다른통신사는 다있는데 u플만 뭡니까,0
2015년 5월 23일,비밀번호 입력하려고 입력창 눌러도 번호패드가 안 뜨네요,0
2015년 5월 20일,이제 만들어 줄 때도 된 것 같은데... 이게 많이 어려운 건가요? 제발 좀....,0
2015년 5월 24일,로그인을할려고하는데키패드가안열려요,0
2015년 5월 31일,사용량표시되는 위젯 만들어주세요ㅠㅠ,0
2015년 5월 15일,비밀번호 입력창에 키보드가 뜨지 않아 비밀번호를 입력할 수가 없네요,0
2015년 5월 18일,업데이트후 문자창이안뜹니다.,0
2015년 5월 31일,업뎃 후 비밀번호 적으려니 문자창이 안뜨네요;;어떻게 로그인 하라는건지;;,0
2015년 5월 21일,사용량 위젯좀 만들어줘요!!!!,0
2015년 5월 24일,미납요금 출금 해 같음되지 또 출금 해가냐 ...신발 가져간거 도로입금해라..입금 안하면 상담사부터 조진다!!,0
2015년 5월 11일,로그인하려고하는데 키패드도 안떠요. 어떻게 사용하라는거?,0
2015년 5월 21일,그냥 진짜 최악,0
2015년 5월 15일,진짜제대로될때가없다,0
2015년 5월 31일,많이 불편,0
2015년 5월 9일,위젯좀ㅠ,0
2015년 5월 24일,서비스가 원활하지 않다고하고 에러도 나는데 좀 고쳐주세요,0
2015년 5월 20일,비밀번호 입력이 안됨 ㅡㅡ,0
2015년 5월 10일,힘드나요?,0
2015년 5월 12일,스토어 업데이트 알림 받고 업데이트 누르면 네트워크 오류라는데 ~ 밤새 고생 하셨어 이제되네~~그래서별둘~~(냉무),0
2015년 5월 31일,잘되다가 갑자기 오류떠서 접속이 안되요,0
2015년 5월 29일,삭제 할 수 있게 해주세요,0
2015년 5월 31일,저만그런건지...,0
2015년 5월 14일,서비스가 원활하지않다고 안되는데 어찌해야할까요?,0
2015년 5월 17일,일일이 확인하기 번거롭습니다. 위젯 만들어주세요,0
2015년 6월 1일,속도가느려요,0
2015년 5월 12일,위젯 안만드는 이유가 궁금하군요,0
2015년 5월 30일,왜 실행이 않돼여??,0
2015년 5월 23일,위치앱좀,0
2015년 5월 8일,바코드식이라도 좋소 vvip반년넘었는데 한펀도 못봣소 고로 쓸모없거나 sk맴버십보다못하단뜻,0
2015년 5월 7일,데이터 많이 쓰라고 위젯을 안 만드는 건가요? 아님 니들은 계속 떠들어라 난 안 만들련다 이런건가요? 아 진심 짜증나네요,0
2015년 5월 7일,업데이트 하구 나서 완전 조잡해졌네요! 그 전 디자인이 훨씬 깔끔하고 불편한 것도 없던데... 왜 하셨어요,0
2015년 5월 8일,위젯을만드면 더욱더많은 고객님들을 유치하실수있습니다 위젯이 보기보다 활용성도뛰어나구요 위젯만드는거 검토좀해주십시요,0
2015년 5월 7일,만들어주세용 다좋은데. . ㅠ,0
2015년 5월 7일,위젯이나 만들어 달라고 xxx들아,0
2015년 5월 7일,업뎃한뒤 왜 실행이안되죠?,0
2015년 5월 7일,받았는데 리플들보고 열어보지도않았다. 쓰레긴거 같아서ㅡㅡ,0
2015년 5월 7일,만듭시다...,0
2015년 5월 7일,ㅋ,0
2015년 5월 7일,위젯,0
2015년 5월 7일,위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯 위젯,0
2015년 5월 6일,위젯 끝까지 안만드시네요ㅋㅋ 얼마안남았는데 핸폰바꾸면 절대로 헬지껄로는 안한다!,0
2015년 5월 6일,만들라고 사람들이 만들어달라는데 안만드네 애플처럼 고객을 호갱으로 생각하나? 국산애플의 힘이란 ㅉㅉ,0
2015년 5월 6일,딴통신사는다잇는데끝까지안만드시네ㅋㅋㅋㅋ왜이러시지,0
2015년 5월 6일,고객센터는 데이터 1도 없어도 들어가져요. 무슨 데이터를 의도적으로 많이쓰게 유도를해.,0
2015년 5월 6일,왜자꾸 어플이 중지됏다면서 안켜지나요,0
2015년 5월 7일,위젯이안되는건정말불편하네요,0
2015년 5월 7일,들어가자마자 팅기네,0
2015년 5월 6일,데이터 잔여량 위젯~~지금도 안하는거보니 의도적으로 볼 수 밖에...,0
2015년 5월 6일,헬지,0
2015년 5월 6일,위젯하나없네... 에휴...,0
2015년 4월 11일,"핸폰 처음샀을때 부터 게속 ""서비스 이용이 원활하지 안습니다.""이렇게 나오네요 막 ""서비스 이용자가 많은 관게로 원활한 서비스 제공이 되지 않고 있습니다.""라고 하네요 이것 때문에 데이터 얼만큼 남았는지도 모르겠네요",0
2015년 4월 18일,플레이스토어눌러놓고밥먹고왔는데로딩중이에요그리고또메세지가투명한지메세지가왔다고하는데없어요,0
2015년 4월 8일,실명확인 하려는데한글이 쳐지지않습니다. 이점좀고쳐주세요. 제발요.,0
2015년 4월 6일,고객의 목소리는 신경도 안쓰고 과장광고만 하고 위젯 그렇게 만들어 달라고 메일까지 보냈건만 징하다 언능 노예계약종료하고 sk로 가고싶다,0
2015년 4월 21일,다시는 엘지 안쓴다.,0
2015년 5월 2일,처음엔 돼든데 왜 안돼요차라리 만들지 말지~요금조회 물려몰려 꼭 고객센터에전화 해야돼구 ㅠㅠ,0
2015년 4월 4일,홈페이지들어가서회원가입하고 다시이앱으로와서 로그인하면안되요 얼마나내야되는지도궁금하고 얼마나사용햇는지도 궁금한데 좀많이그러네요 제발개선좀부탁드려요,0
2015년 5월 2일,lg그니까발전이없는거야 ㅉㅉ 삼성좀 봄받아라 ㅉㅉ,0
2015년 4월 12일,별하나도 아까운데...별한개가안되네여0_0;;소액결제 4만원했는데 6원으로 나오고 이상해여ㅠㅠㅠㅠㅠ,0
2015년 4월 18일,"궁금한부분이잘알수있게조리있음,",0
2015년 4월 4일,다 좋은데.. 위젯만 만들어주시면 완벽할것같아요!! 위젯ㅜㅜ 제발 만들어주세요,0
2015년 4월 5일,위젯이 없어서 불편 그자체입니다 제발좀 만들면안됨니까?,0
2015년 4월 28일,Lte8이 아니구 18이네ㅡㅡ,0
2015년 5월 1일,다 좋기는 한데 한가지 새로 생겼으면 해요. 데이터 링 문자를 한꺼번에 알 수 있는 위젯을 만들어 주세요,0
2015년 4월 28일,제발 만들어요 어차피 올해 약정 끝나면 옮길거지만,0
2015년 4월 7일,이거하니까 아래쪽에 안전모드 라고뜨니까 어플이 다 지워 졌어요 답변발합니다,0
2015년 4월 30일,로 전화한적없는데 왜 요금이 나가는거죠?,0
2015년 4월 6일,몇명이나만들어라고하는데왜안만들죠?,0
2015년 4월 26일,폰 사서 유플러스 고객센터 들어가는데 거의 일주일째 서버 접속이 원할하지 않다면서 접속이안되네요. 얼른 수정해주세요,0
2015년 4월 11일,아니ㅡㅡ유효기간이왜2015가없는거여안바꿉니까,0
2015년 4월 27일,위젯만들어 주세요!,0
2015년 5월 1일,켜면 튕기고...짱나네,0
2015년 4월 21일,잔여량 위젯 없는지 좀 된거 같은데 만들때 되지 않았나...???,0
2015년 4월 30일,도대체 왜 들어올때마다 튕기는거죠??,0
2015년 4월 19일,난 유플 위젯 없는지 이제알았네!! 계속 찾았구만!!!! 위젯 좀 해주세요!!!,0
2015년 4월 22일,다 좋은데 딱 한가지!! 와이파이나 데이터쓰고해야 들어가져요... 와이파이나 데이터 없이 들어가지게해주세요..,0
2015년 4월 29일,sk로 가겠다,0
2015년 4월 11일,위젯만들어주세요,0
2015년 4월 2일,즉시납부가안돼요~~저번달까지되었는데,0
2015년 4월 26일,위젯하나 못만듭니까? 그게어렵나..,0
2015년 4월 26일,별오,0
2015년 4월 8일,위젯만들라,0
2015년 4월 18일,위젯만들때안됫나....몇년째야,0
2015년 4월 9일,머 이딴거 다있냐 이름이 머가 일치하지않어 딱들어맞는데 도데체 머가 문저냐?,0
2015년 4월 12일,비번 분실로 다시 설정하려해고 안됨,0
2015년 4월 5일,데이터 볼 수 있는 비밀번호는 어떻게 해야하나요?,0
